Product ID,Transaction ID,Date,Product Category,Product Name,Units Sold,Unit Price,Total Revenue,Payment Method,Rating,Reviews
P2183,12183,2024-06-19,Clothing,The North Face Recon Backpack,3,9735.03,29205.09,Google Pay,4,I'm impressed with the quality. Not perfect but definitely worth the investment.
P2184,12184,2024-02-28,Sports,Hyperice Venom 2 Back Massager,1,20151.47,20151.47,Debit Card,5,Best in its category! I've tried competitors and nothing comes close to this.
P2185,12185,2024-08-13,Sports,Patagonia Black Hole Duffel 40L,1,13991.64,13991.64,Apple Pay,2,Regret this purchase. The quality doesn't match the price tag at all.
P2186,12186,2024-11-08,Electronics,iPhone 15,1,80514.24,80514.24,Debit Card,1,Frustrating experience from start to finish. The product simply doesn't work.
P2187,12187,2024-11-03,Electronics,Dyson V15 Detect Vacuum,4,75344.91,301379.64,PayPal,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P2188,12188,2024-11-11,Clothing,Arc'teryx Beta AR Jacket,1,58238.46,58238.46,Debit Card,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P2189,12189,2024-02-10,Beauty Products,Saie Glowy Super Skin Gel,1,3252.70,3252.70,Credit Card,5,Brilliant product! Works perfectly and is incredibly well-made. Worth every penny.
P2190,12190,2024-06-07,Beauty Products,Laneige Lip Sleeping Mask,1,2235.45,2235.45,Google Pay,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P2191,12191,2024-07-11,Electronics,Sony WH-1000XM5 Headphones,1,40189.13,40189.13,PayPal,3,Average quality. Meets basic expectations but doesn't stand out from competitors.
P2192,12192,2024-05-25,Electronics,Nintendo Switch OLED,1,34593.98,34593.98,Apple Pay,4,Excellent product that does the job well. Only minor complaints.
P2193,12193,2024-12-04,Sports,Garmin Venu 3,1,43715.02,43715.02,PayPal,3,It's an okay product. Does the basics but nothing extraordinary. Decent for the price.
P2194,12194,2024-05-05,Clothing,Arc'teryx Beta AR Jacket,3,59996.26,179988.78,Debit Card,4,Great product with excellent features. Just a few small things keep it from being perfect.
P2195,12195,2024-12-18,Beauty Products,Rare Beauty Soft Pinch Liquid Blush,1,2352.59,2352.59,Credit Card,4,High quality and durable. Would buy again without hesitation.
P2196,12196,2024-08-09,Books,Atomic Habits by James Clear,3,1164.17,3492.51,Debit Card,4,Good value for money. The product is well-made and serves its purpose perfectly.
P2197,12197,2024-08-11,Beauty Products,Dior Lip Glow Oil,5,3857.45,19287.25,Debit Card,2,Not satisfied with this purchase. The quality is noticeably lacking.
P2198,12198,2024-05-17,Home Appliances,Ninja Foodi 10-in-1 XL,1,25070.89,25070.89,Debit Card,0,A total failure. I had to throw it away after one use. Absolutely unacceptable.
P2199,12199,2024-12-01,Home Appliances,KitchenAid Pasta Roller,4,14458.59,57834.36,Credit Card,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P2200,12200,2024-06-08,Clothing,Lululemon Energy Bra,1,5708.27,5708.27,Debit Card,2,Subpar performance and build quality. I've had much better products in this category.
P2201,12201,2024-02-01,Books,Circe by Madeline Miller,1,1253.92,1253.92,Credit Card,3,Acceptable quality but there's room for improvement. I've seen better and worse.
P2202,12202,2024-09-06,Electronics,Apple AirTag 4 Pack,1,9771.91,9771.91,Google Pay,4,Works great and looks good too. Very pleased with this purchase overall.
P2203,12203,2024-06-20,Sports,Spalding NBA Street Basketball,1,2559.19,2559.19,Credit Card,4,High quality and durable. Would buy again without hesitation.
P2204,12204,2024-10-10,Beauty Products,Olaplex No.4 Bond Maintenance Shampoo,1,2901.44,2901.44,Debit Card,2,Not worth the money. The product feels cheap and doesn't perform as advertised.
P2205,12205,2024-12-10,Clothing,Adidas Samba OG,4,9732.01,38928.04,Credit Card,2,Not worth the money. The product feels cheap and doesn't perform as advertised.
P2206,12206,2024-10-26,Electronics,Amazon Fire TV Stick 4K,2,4897.31,9794.62,Debit Card,5,Life-changing product! I can't imagine going back to anything else now.
P2207,12207,2024-03-27,Electronics,iPhone 15,2,80494.78,160989.56,Credit Card,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P2208,12208,2024-12-17,Clothing,H&M Linen Blend Shirt,1,2988.12,2988.12,Credit Card,3,It's fine. Does what it's supposed to do without any standout features.
P2209,12209,2024-06-18,Home Appliances,GE Profile Opal Ice Maker,3,54583.86,163751.58,Debit Card,3,Works as described but nothing special. Fair value for what you pay.
P2210,12210,2024-11-12,Sports,Nike Air Max 270,1,14774.45,14774.45,Debit Card,4,Good value for money. The product is well-made and serves its purpose perfectly.
P2211,12211,2024-08-13,Home Appliances,Philips Airfryer XXL,3,35825.84,107477.52,Debit Card,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P2212,12212,2024-08-25,Beauty Products,Saie Glowy Super Skin Gel,1,3220.18,3220.18,Credit Card,3,Acceptable quality but there's room for improvement. I've seen better and worse.
P2213,12213,2024-01-28,Home Appliances,Bodum French Press,2,3072.59,6145.18,Apple Pay,5,Best in its category! I've tried competitors and nothing comes close to this.
P2214,12214,2024-10-07,Beauty Products,IT Cosmetics CC+ Cream,3,4450.14,13350.42,Credit Card,3,Works as described but nothing special. Fair value for what you pay.
P2215,12215,2024-12-01,Books,The Song of Achilles by Madeline Miller,1,1165.38,1165.38,Credit Card,1,Awful quality. Fell apart after minimal use. Would never recommend this to anyone.
P2216,12216,2024-11-06,Electronics,Apple AirTag 4 Pack,2,10077.85,20155.70,Credit Card,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P2217,12217,2024-04-18,Home Appliances,Breville Smart Oven Air,1,39101.75,39101.75,Debit Card,3,"Mixed feelings about this. Some features are good, others could use improvement."
P2218,12218,2024-11-28,Sports,Hoka Clifton 9,1,14538.64,14538.64,Credit Card,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P2219,12219,2024-08-21,Beauty Products,Summer Fridays Jet Lag Mask,2,2854.03,5708.06,Credit Card,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P2220,12220,2024-05-01,Books,The Invisible Life of Addie LaRue by V.E. Schwab,1,975.38,975.38,Apple Pay,4,Solid quality and reliable performance. I'm satisfied with this purchase and would recommend it.
P2221,12221,2024-03-15,Beauty Products,SK-II Facial Treatment Essence,1,11940.68,11940.68,Apple Pay,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P2222,12222,2024-05-22,Beauty Products,Ilia Limitless Lash Mascara,3,2858.75,8576.25,Debit Card,5,Top-notch quality and performance. This has become an essential part of my daily life.
P2223,12223,2024-03-18,Sports,Fitbit Charge 5,1,14674.53,14674.53,Debit Card,5,Top-notch quality and performance. This has become an essential part of my daily life.
P2224,12224,2024-06-26,Electronics,Bose SoundLink Revolve,1,19509.88,19509.88,Credit Card,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P2225,12225,2024-08-26,Beauty Products,ILIA Super Serum Skin Tint,1,4791.70,4791.70,Credit Card,4,Really happy with this. Does exactly what it says and the quality is very good.
P2226,12226,2024-10-24,Books,The Woman in Me by Britney Spears,2,1675.54,3351.08,Credit Card,3,Acceptable quality but there's room for improvement. I've seen better and worse.
P2227,12227,2024-12-26,Electronics,Apple Watch Ultra 2,1,78836.36,78836.36,Credit Card,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P2228,12228,2024-10-27,Books,Educated by Tara Westover,1,1285.66,1285.66,PayPal,0,Unbelievably bad. The product arrived broken and nobody would help me resolve it.
P2229,12229,2024-12-28,Electronics,Logitech MX Keys Keyboard,1,11649.54,11649.54,Credit Card,5,Life-changing product! I can't imagine going back to anything else now.
P2230,12230,2024-11-22,Electronics,Dell XPS 13 Laptop,1,98094.84,98094.84,Credit Card,3,Middle of the pack. Not disappointed but not impressed either.
P2231,12231,2024-03-20,Clothing,Levi's 501 Jeans,4,7022.10,28088.40,Apple Pay,5,Life-changing product! I can't imagine going back to anything else now.
P2232,12232,2024-08-20,Electronics,Dyson V11 Vacuum,1,48547.96,48547.96,PayPal,3,Average quality. Meets basic expectations but doesn't stand out from competitors.
P2233,12233,2024-04-04,Beauty Products,First Aid Beauty KP Bump Eraser,1,2832.30,2832.30,PayPal,5,Life-changing product! I can't imagine going back to anything else now.
P2234,12234,2024-11-22,Electronics,Oculus Quest 3,1,49548.45,49548.45,Debit Card,5,Brilliant product! Works perfectly and is incredibly well-made. Worth every penny.
P2235,12235,2024-01-20,Electronics,iPad Air,1,70835.26,70835.26,Google Pay,3,"Mixed feelings about this. Some features are good, others could use improvement."
P2236,12236,2024-03-20,Clothing,Patagonia Nano Puff Jacket,1,22998.77,22998.77,PayPal,4,Really happy with this. Does exactly what it says and the quality is very good.
P2237,12237,2024-08-22,Home Appliances,Lodge Cast Iron Skillet,1,2546.30,2546.30,Credit Card,2,Below average. Several issues that make it hard to recommend to others.
P2238,12238,2024-03-26,Clothing,Aritzia Tna Butter Hoodie,1,6340.14,6340.14,Credit Card,2,Doesn't live up to the hype. Overpriced for what you actually get.
P2239,12239,2024-09-05,Books,The Power of Now by Eckhart Tolle,3,944.31,2832.93,Debit Card,0,Zero stars if I could. The product is completely unusable and a total waste of money.
P2240,12240,2024-09-13,Home Appliances,Ninja Foodi 10-in-1 XL,1,25382.92,25382.92,Credit Card,3,Decent product for the price. Nothing to write home about but it works.
P2241,12241,2024-12-12,Books,The Thursday Murder Club by Richard Osman,3,1256.41,3769.23,Credit Card,2,Poor experience overall. The product has multiple flaws that affect usability.
P2242,12242,2024-10-19,Books,Maybe You Should Talk to Someone by Lori Gottlieb,1,1254.48,1254.48,Apple Pay,2,Below average. Several issues that make it hard to recommend to others.
P2243,12243,2024-04-15,Home Appliances,Shark Navigator Lift-Away Vacuum,1,22475.10,22475.10,Debit Card,4,Excellent product that does the job well. Only minor complaints.
P2244,12244,2024-06-10,Home Appliances,KitchenAid Artisan Stand Mixer,1,41682.61,41682.61,Debit Card,1,Very disappointed. The item arrived damaged and customer service was unhelpful.
P2245,12245,2024-01-16,Electronics,Bose SoundLink Revolve,1,19735.02,19735.02,PayPal,4,Excellent product that does the job well. Only minor complaints.
P2246,12246,2024-08-02,Home Appliances,Ember Temperature Control Mug,2,14508.00,29016.00,Debit Card,4,Very satisfied customer. The product is well-designed and performs reliably.
P2247,12247,2024-01-08,Home Appliances,KitchenAid Artisan Stand Mixer,1,42337.32,42337.32,Debit Card,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P2248,12248,2024-12-06,Electronics,iPhone 15,1,80908.33,80908.33,Credit Card,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P2249,12249,2024-02-20,Books,The Housemaid by Freida McFadden,4,984.39,3937.56,Apple Pay,4,High quality and durable. Would buy again without hesitation.
P2250,12250,2024-06-26,Books,The Great Gatsby by F. Scott Fitzgerald,2,982.33,1964.66,Credit Card,3,Decent product for the price. Nothing to write home about but it works.
P2251,12251,2024-06-14,Home Appliances,Simplehuman Dish Rack,4,8767.18,35068.72,Debit Card,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P2252,12252,2024-07-01,Electronics,HP OfficeJet Pro 8025e,1,14506.10,14506.10,Debit Card,2,The product has issues that shouldn't exist at this price point. Very underwhelming.
P2253,12253,2024-02-07,Electronics,Microsoft Surface Laptop 5,3,123631.10,370893.30,PayPal,4,Solid quality and reliable performance. I'm satisfied with this purchase and would recommend it.
P2254,12254,2024-07-09,Electronics,Logitech MX Master 3S Mouse,1,9854.74,9854.74,Credit Card,4,Excellent product that does the job well. Only minor complaints.
P2255,12255,2024-02-24,Books,A Court of Thorns and Roses by Sarah J. Maas,1,1164.88,1164.88,Credit Card,2,Below average. Several issues that make it hard to recommend to others.
P2256,12256,2024-12-23,Electronics,JBL Charge 5 Speaker,1,17572.95,17572.95,Credit Card,4,Solid quality and reliable performance. I'm satisfied with this purchase and would recommend it.
P2257,12257,2024-04-15,Clothing,Lululemon Scuba Hoodie,1,12131.89,12131.89,Credit Card,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P2258,12258,2024-12-16,Books,Sapiens by Yuval Noah Harari,1,1679.92,1679.92,Debit Card,3,It's an okay product. Does the basics but nothing extraordinary. Decent for the price.
P2259,12259,2024-01-14,Home Appliances,Bodum French Press,1,3054.48,3054.48,Debit Card,4,Works great and looks good too. Very pleased with this purchase overall.
P2260,12260,2024-09-16,Electronics,iPad Pro 12.9,1,130377.44,130377.44,Debit Card,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P2261,12261,2024-09-06,Beauty Products,Augustinus Bader The Rich Cream,4,29068.34,116273.36,PayPal,4,Great product with excellent features. Just a few small things keep it from being perfect.
P2262,12262,2024-02-19,Electronics,Beats Studio Pro,1,35592.47,35592.47,Apple Pay,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P2263,12263,2024-12-13,Beauty Products,Glow Recipe Watermelon Glow,1,3351.48,3351.48,Debit Card,3,It's an okay product. Does the basics but nothing extraordinary. Decent for the price.
P2264,12264,2024-11-26,Home Appliances,iRobot Roomba j7+,1,60218.12,60218.12,Apple Pay,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P2265,12265,2024-01-24,Clothing,Birkenstock Arizona Sandals,2,9926.06,19852.12,Google Pay,5,Life-changing product! I can't imagine going back to anything else now.
P2266,12266,2024-11-28,Clothing,Carhartt WIP Chase Beanie,2,2768.93,5537.86,Debit Card,5,Brilliant product! Works perfectly and is incredibly well-made. Worth every penny.
P2267,12267,2024-01-20,Sports,Barbell Weight Set,1,30060.82,30060.82,Credit Card,2,Doesn't live up to the hype. Overpriced for what you actually get.
P2268,12268,2024-11-17,Sports,Spalding TF-1000 Basketball,2,6547.64,13095.28,Credit Card,4,High quality and durable. Would buy again without hesitation.
P2269,12269,2024-10-27,Beauty Products,Glow Recipe Watermelon Glow,1,3401.50,3401.50,Credit Card,5,Incredible value for the price. The build quality is superb and it works flawlessly.
