Product ID,Transaction ID,Date,Product Category,Product Name,Units Sold,Unit Price,Total Revenue,Payment Method,Rating,Reviews
P02856,22856,2025-05-12,Beauty Products,La Roche-Posay Cicaplast Baume B5+,1,1677.86,1677.86,PayPal,4,Works great and looks good too. Very pleased with this purchase overall.
P02857,22857,2025-10-05,Electronics,Garmin Fenix 8,5,97245.30,486226.50,PayPal,2,Subpar performance and build quality. I've had much better products in this category.
P02858,22858,2025-10-28,Electronics,AirPods Max USB-C,1,57563.48,57563.48,Google Pay,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P02859,22859,2025-11-24,Sports,Brooks Glycerin 21,2,15913.45,31826.90,PayPal,4,Great product with excellent features. Just a few small things keep it from being perfect.
P02860,22860,2025-10-15,Beauty Products,Dior Addict Lip Glow,2,3521.57,7043.14,Credit Card,4,Four stars because it's very good but not perfect. Still a great buy overall.
P02861,22861,2025-10-25,Electronics,Logitech Brio 4K Webcam,1,14357.68,14357.68,PayPal,3,Works as described but nothing special. Fair value for what you pay.
P02862,22862,2025-09-01,Sports,JBL Endurance RUN Earphones,10,2874.82,28748.20,Credit Card,2,Falls short of expectations. The materials feel cheap and it's overpriced.
P02863,22863,2025-01-13,Beauty Products,Dior Addict Lip Glow,5,3409.64,17048.20,PayPal,4,I'm impressed with the quality. Not perfect but definitely worth the investment.
P02864,22864,2025-12-08,Electronics,MacBook Air 13 M2,1,103861.25,103861.25,Credit Card,1,I regret buying this. It's of very low quality and not worth even a fraction of the price.
P02865,22865,2025-12-08,Clothing,New Balance 530,1,9788.42,9788.42,UPI,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P02866,22866,2025-06-16,Beauty Products,Charlotte Tilbury Pillow Talk Lipstick,2,3490.15,6980.30,UPI,2,Falls short of expectations. The materials feel cheap and it's overpriced.
P02867,22867,2025-12-13,Books,A Man Called Ove by Fredrik Backman,2,1136.77,2273.54,PayPal,3,"Adequate for basic use. If you need something simple, this works fine."
P02868,22868,2025-04-13,Beauty Products,Glow Recipe Watermelon Glow Niacinamide,1,3378.41,3378.41,Debit Card,4,Very good product overall. Works well and meets my expectations. Minor improvements possible.
P02869,22869,2025-12-07,Beauty Products,Sol de Janeiro Hair Oil,5,3405.06,17025.30,Credit Card,3,"Adequate for basic use. If you need something simple, this works fine."
P02870,22870,2025-10-01,Books,Britt-Marie Was Here by Fredrik Backman,5,1052.23,5261.15,Credit Card,2,Subpar performance and build quality. I've had much better products in this category.
P02871,22871,2025-11-23,Books,The Last Devil to Die by Richard Osman,1,1387.74,1387.74,PayPal,3,Decent product for the price. Nothing to write home about but it works.
P02872,22872,2025-04-19,Clothing,Lululemon Everywhere Belt Bag,1,3898.58,3898.58,Debit Card,4,Good value for money. The product is well-made and serves its purpose perfectly.
P02873,22873,2025-09-03,Home Appliances,Dyson V12 Detect Vacuum,4,53905.49,215621.96,Google Pay,2,Two stars because it works sometimes but is unreliable. Expected better.
P02874,22874,2025-08-10,Electronics,PlayStation 5 Slim,3,53593.40,160780.20,UPI,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P02875,22875,2025-05-18,Clothing,Lululemon Energy Bra,3,5683.61,17050.83,Credit Card,2,Poor experience overall. The product has multiple flaws that affect usability.
P02876,22876,2025-05-08,Clothing,Lululemon Align Leggings 25-inch,4,9439.89,37759.56,UPI,5,Brilliant product! Works perfectly and is incredibly well-made. Worth every penny.
P02877,22877,2025-10-05,Books,Happy Place by Emily Henry,6,1095.33,6571.98,Credit Card,4,I'm impressed with the quality. Not perfect but definitely worth the investment.
P02878,22878,2025-09-13,Sports,CAP Barbell Olympic Weight Set,8,29640.17,237121.36,Credit Card,4,Works great and looks good too. Very pleased with this purchase overall.
P02879,22879,2025-03-12,Beauty Products,Anastasia Beverly Hills Brow Wiz,1,2282.73,2282.73,Google Pay,1,Complete waste of money. The product doesn't work as advertised at all.
P02880,22880,2025-11-28,Sports,Yeti Hopper M30 Soft Cooler,2,34031.87,68063.74,Debit Card,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P02881,22881,2025-05-07,Books,Happy Place by Emily Henry,1,1162.80,1162.80,UPI,3,Average quality. Meets basic expectations but doesn't stand out from competitors.
P02882,22882,2025-07-07,Clothing,Zara Pleated Maxi Dress,5,7969.34,39846.70,Debit Card,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P02883,22883,2025-06-19,Clothing,Arc'teryx Beta Jacket,5,38797.62,193988.10,Google Pay,5,I'm blown away by the quality. This is worth every single rupee. Highly recommend!
P02884,22884,2025-02-24,Home Appliances,KitchenAid Artisan 5-Qt Stand Mixer,1,44575.41,44575.41,UPI,3,"Mixed feelings about this. Some features are good, others could use improvement."
P02885,22885,2025-09-02,Clothing,Dr. Martens 1460 Boots,1,15121.84,15121.84,UPI,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P02886,22886,2025-08-18,Beauty Products,Kosas Revealer Super Creamy Concealer,3,2831.48,8494.44,PayPal,3,Decent product for the price. Nothing to write home about but it works.
P02887,22887,2025-01-19,Electronics,LG C4 OLED 65 TV,6,234082.83,1404496.98,Google Pay,5,Perfect in every way. The design is beautiful and the functionality is top-tier.
P02888,22888,2025-08-23,Books,Fourth Wing by Rebecca Yarros,8,1278.46,10227.68,Credit Card,1,Returned this immediately. The product was defective and poorly made.
P02889,22889,2025-01-23,Sports,Yeti Tundra 45 Hard Cooler,5,38250.99,191254.95,UPI,4,Excellent product that does the job well. Only minor complaints.
P02890,22890,2025-09-04,Clothing,Everlane The Way-High Drape Pant,4,9886.91,39547.64,PayPal,2,Not satisfied with this purchase. The quality is noticeably lacking.
P02891,22891,2025-07-06,Clothing,Madewell The Transport Tote,2,16968.74,33937.48,PayPal,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P02892,22892,2025-10-22,Electronics,HP Spectre x360 14,2,131694.56,263389.12,Credit Card,5,I'm blown away by the quality. This is worth every single rupee. Highly recommend!
P02893,22893,2025-10-24,Beauty Products,Laneige Lip Sleeping Mask Gummy Bear,1,2225.24,2225.24,PayPal,5,Best in its category! I've tried competitors and nothing comes close to this.
P02894,22894,2025-11-26,Beauty Products,Fresh Sugar Lip Treatment,1,2399.10,2399.10,PayPal,3,"It does the job adequately. Not great, not terrible, just middle of the road."
P02895,22895,2025-01-22,Sports,On Cloud 5,5,13489.41,67447.05,Credit Card,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P02896,22896,2025-07-25,Books,The Guest List by Lucy Foley,1,911.18,911.18,PayPal,1,Returned this immediately. The product was defective and poorly made.
P02897,22897,2025-02-16,Clothing,Arc'teryx Beta AR Jacket,3,58350.43,175051.29,UPI,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P02898,22898,2025-03-12,Home Appliances,LEVOIT Vital 200S Air Purifier,1,17085.72,17085.72,Google Pay,4,Very good product overall. Works well and meets my expectations. Minor improvements possible.
P02899,22899,2025-12-12,Electronics,Nintendo Switch OLED,3,36290.10,108870.30,Credit Card,4,Very good product overall. Works well and meets my expectations. Minor improvements possible.
P02900,22900,2025-06-09,Electronics,Fujifilm Instax Mini 12,3,7356.28,22068.84,Credit Card,2,Subpar performance and build quality. I've had much better products in this category.
P02901,22901,2025-05-28,Home Appliances,KitchenAid Pro 600 Stand Mixer,3,56642.83,169928.49,Debit Card,4,Works great and looks good too. Very pleased with this purchase overall.
P02902,22902,2025-11-09,Beauty Products,Olaplex No.5 Bond Maintenance Conditioner,8,3083.58,24668.64,UPI,4,Good value for money. The product is well-made and serves its purpose perfectly.
P02903,22903,2025-03-17,Beauty Products,Tatcha The Rice Wash Cleanser,3,4151.13,12453.39,Credit Card,1,Very poor product. Nothing about it works as described. Total disappointment.
P02904,22904,2025-12-28,Books,The Last Devil to Die by Richard Osman,3,1442.45,4327.35,Credit Card,5,Life-changing product! I can't imagine going back to anything else now.
P02905,22905,2025-10-01,Electronics,iPhone 15 Pro Max,3,160123.30,480369.90,Google Pay,0,Do not waste your money. This is the worst product I have ever purchased.
P02906,22906,2025-08-02,Clothing,On Cloudmonster,1,17146.86,17146.86,UPI,2,Not satisfied with this purchase. The quality is noticeably lacking.
P02907,22907,2025-05-24,Sports,Theragun Mini 2.0,3,20047.11,60141.33,UPI,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P02908,22908,2025-04-13,Electronics,PlayStation 5 Slim,4,54299.73,217198.92,Debit Card,4,Very good product overall. Works well and meets my expectations. Minor improvements possible.
P02909,22909,2025-01-15,Books,The Alchemist by Paulo Coelho,2,915.53,1831.06,Credit Card,2,Mediocre at best. I would not buy this again or recommend it to anyone.
P02910,22910,2025-07-08,Electronics,MacBook Air 15 M3,1,140155.66,140155.66,UPI,0,Zero stars if I could. The product is completely unusable and a total waste of money.
P02911,22911,2025-11-22,Electronics,Amazon Echo Dot 5th Gen,1,4816.73,4816.73,UPI,0,Zero stars if I could. The product is completely unusable and a total waste of money.
P02912,22912,2025-09-23,Electronics,iPhone 16 Pro,1,149712.05,149712.05,UPI,5,Top-notch quality and performance. This has become an essential part of my daily life.
P02913,22913,2025-09-02,Beauty Products,The Ordinary Hyaluronic Acid 2%,1,666.81,666.81,Apple Pay,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P02914,22914,2025-07-28,Home Appliances,Vitamix A3500 Ascent Blender,3,67360.23,202080.69,Debit Card,0,Zero stars. The product is a complete failure from start to finish. Avoid at all costs.
P02915,22915,2025-06-22,Sports,Wilson Clash 100 Tennis Racket,4,24282.58,97130.32,UPI,2,Regret this purchase. The quality doesn't match the price tag at all.
P02916,22916,2025-11-06,Sports,On Cloudmonster 6,1,17249.80,17249.80,Credit Card,3,Three stars because it's average. Does the job but doesn't wow me.
P02917,22917,2025-12-23,Sports,Shokz OpenRun Pro Headphones,1,16900.40,16900.40,Credit Card,4,Solid quality and reliable performance. I'm satisfied with this purchase and would recommend it.
P02918,22918,2025-07-20,Beauty Products,Rare Beauty Soft Pinch Liquid Blush,1,2258.07,2258.07,PayPal,3,"Adequate for basic use. If you need something simple, this works fine."
P02919,22919,2025-02-15,Sports,Yeti Rambler 20 oz Tumbler,1,3500.35,3500.35,Credit Card,4,Very satisfied customer. The product is well-designed and performs reliably.
P02920,22920,2025-06-03,Books,The Song of Achilles by Madeline Miller,1,1217.34,1217.34,Debit Card,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P02921,22921,2025-06-13,Sports,Garmin Venu 3S,2,39433.35,78866.70,Credit Card,5,Top-notch quality and performance. This has become an essential part of my daily life.
P02922,22922,2025-12-08,Home Appliances,Weber Spirit II E-310 Gas Grill,2,56553.52,113107.04,PayPal,5,Perfect in every way. The design is beautiful and the functionality is top-tier.
P02923,22923,2025-04-11,Clothing,Madewell High-Rise Skinny Jeans,1,8659.01,8659.01,Credit Card,5,Best in its category! I've tried competitors and nothing comes close to this.
P02924,22924,2025-04-06,Books,Educated by Tara Westover,1,1327.83,1327.83,Credit Card,2,Falls short of expectations. The materials feel cheap and it's overpriced.
P02925,22925,2025-01-14,Sports,Hydro Flask 32 oz Water Bottle,1,4630.30,4630.30,Credit Card,3,"Adequate for basic use. If you need something simple, this works fine."
P02926,22926,2025-09-05,Beauty Products,Ouai Fine Hair Shampoo,2,2512.01,5024.02,Debit Card,5,Top-notch quality and performance. This has become an essential part of my daily life.
P02927,22927,2025-01-15,Clothing,Nike Pegasus 41,5,12578.43,62892.15,Google Pay,2,Subpar performance and build quality. I've had much better products in this category.
P02928,22928,2025-11-14,Sports,Brooks Ghost 16 Running Shoes,2,14368.92,28737.84,PayPal,1,Frustrating experience from start to finish. The product simply doesn't work.
P02929,22929,2025-11-22,Sports,Gaiam Premium Yoga Mat 6mm,1,2707.81,2707.81,Google Pay,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P02930,22930,2025-04-12,Sports,Schwinn IC4 Indoor Cycling Bike,3,103585.98,310757.94,UPI,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P02931,22931,2025-08-24,Sports,Brooks Adrenaline GTS 23,4,14442.95,57771.80,UPI,5,Perfect in every way. The design is beautiful and the functionality is top-tier.
P02932,22932,2025-04-26,Sports,Brooks Ghost 16 Running Shoes,1,15044.98,15044.98,Google Pay,3,"Adequate for basic use. If you need something simple, this works fine."
P02933,22933,2025-05-24,Home Appliances,KitchenAid Food Processor 14-Cup,2,25440.72,50881.44,Credit Card,2,Mediocre at best. I would not buy this again or recommend it to anyone.
P02934,22934,2025-05-20,Sports,Yeti Tundra 45 Hard Cooler,2,36716.88,73433.76,Debit Card,4,Excellent product that does the job well. Only minor complaints.
P02935,22935,2025-05-12,Home Appliances,Traeger Pro 580 Pellet Grill,2,80149.34,160298.68,PayPal,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P02936,22936,2025-03-07,Beauty Products,Dior Lip Glow Oil,1,3934.86,3934.86,Apple Pay,2,Falls short of expectations. The materials feel cheap and it's overpriced.
P02937,22937,2025-12-03,Sports,Theragun Mini 2.0,1,19543.06,19543.06,UPI,1,Complete waste of money. The product doesn't work as advertised at all.
P02938,22938,2025-11-01,Home Appliances,Vitamix A3500 Ascent Blender,1,67212.39,67212.39,PayPal,4,Four stars because it's very good but not perfect. Still a great buy overall.
P02939,22939,2025-07-03,Books,The Last Devil to Die by Richard Osman,2,1405.61,2811.22,Credit Card,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P02940,22940,2025-02-11,Books,The Silent Patient by Alex Michaelides,1,1022.34,1022.34,PayPal,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P02941,22941,2025-12-28,Home Appliances,Caraway Ceramic Cookware Set,1,46000.31,46000.31,Credit Card,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P02942,22942,2025-04-23,Electronics,Microsoft Surface Laptop 7,2,133435.02,266870.04,PayPal,0,Zero stars. The product is a complete failure from start to finish. Avoid at all costs.
P02943,22943,2025-08-16,Clothing,Allbirds Wool Runners,1,10433.87,10433.87,Debit Card,4,Great product with excellent features. Just a few small things keep it from being perfect.
